Date,Nifty,CCIL,Mibor,Gold,Hybrid
17-11-2007,15103.55,1350.95,139.49,14308.28,1968.81
18-11-2007,14665.92,1349.9,139.5,14399.49,1930.81
19-11-2007,15127,1350.3,139.51,14400.73,1970.5
20-11-2007,15466.81,1346.24,139.53,14362.71,1997.57
21-11-2007,15411.47,1337.87,139.54,14428.86,1988.65
22-11-2007,15237.94,1337.57,139.58,14197.58,1973.63
23-11-2007,14875.52,1340.23,139.59,14085.39,1943.93
24-11-2007,14957.91,1342.64,139.6,14202.71,1952.19
25-11-2007,14522.84,1341.91,139.62,14360.84,1914.57
26-11-2007,14265.53,1342.8,139.63,14295.13,1892.98
27-11-2007,14521.89,1342.91,139.67,14294.79,1914.99
28-11-2007,14326.22,1340.84,139.68,14273.34,1897.2
29-11-2007,14324.01,1341.63,139.69,14302.94,1897.4
30-11-2007,14422.73,1341.55,139.7,14362.15,1905.82
01-12-2007,14345.62,1341.21,139.72,14518.67,1899.04
02-12-2007,14764.64,1342.18,139.75,14373.45,1935.41
03-12-2007,14785.74,1345.43,139.77,14352.17,1938.84
04-12-2007,14493.84,1343.32,139.78,14103.99,1912.79
05-12-2007,14645.47,1345.64,139.79,14318.51,1926.94
06-12-2007,14658.49,1351.37,139.8,14194.01,1930.91
07-12-2007,14913.05,1360.02,139.84,14204.83,1957.04
08-12-2007,14043.4,1352.61,139.85,14299.92,1878.86
09-12-2007,14170.45,1341.59,139.87,14271.42,1884.23
10-12-2007,13769.15,1346.94,139.88,14146.49,1852.54
11-12-2007,13757.46,1347.24,139.89,14126.27,1851.69
12-12-2007,13504.22,1344.34,139.93,14192.41,1828.56
13-12-2007,13400.32,1349.59,139.94,14361.38,1822.28
14-12-2007,13853.7,1350.02,139.95,14418.36,1861.32
15-12-2007,14253.24,1347.49,139.97,14538.28,1894.27
16-12-2007,14250.25,1348.46,139.98,14523.71,1894.5
17-12-2007,14744.92,1350.44,140.02,14514.19,1937.85
18-12-2007,15191.01,1347.22,140.03,14555.32,1974.44
19-12-2007,15062.49,1345.01,140.04,14582.5,1962.33
20-12-2007,14843.12,1348.95,140.05,14677.72,1945.51
21-12-2007,15231.04,1350.52,140.07,14567.14,1979.52
22-12-2007,15378.96,1346.87,140.1,14579.91,1990.36
23-12-2007,15375.04,1347.37,140.12,14636.44,1990.27
24-12-2007,15331.94,1348.19,140.13,14405.82,1986.99
25-12-2007,15173.46,1349.24,140.14,14303.11,1973.95
26-12-2007,15387.96,1346.83,140.16,14369.24,1991.11
27-12-2007,15670.31,1342.83,140.19,14546.81,2013.29
28-12-2007,15924.23,1341.18,140.21,14427.13,2034.21
29-12-2007,15830.98,1339.47,140.22,14640,2025.37
30-12-2007,15903.83,1335.37,140.23,14552.04,2029.55
31-12-2007,15514.03,1331,140.24,14607.25,1993.99
01-01-2008,15160.24,1333.52,140.28,14512.57,1964.96
02-01-2008,15009.77,1329.48,140.29,14394.67,1950.05
03-01-2008,15074.59,1331.3,140.31,14435.36,1956.51
04-01-2008,15020.16,1333.62,140.32,14536.83,1953.01
05-01-2008,15518.49,1336.92,140.33,14614.54,1997.33
06-01-2008,15411.63,1332.78,140.37,14548.81,1986.11
07-01-2008,14784.92,1330.78,140.38,14533.04,1931.45
08-01-2008,15035.26,1327.67,140.4,14573.11,1951.33
09-01-2008,14809.64,1327.93,140.41,14590.53,1932.14
10-01-2008,15012.32,1325.12,140.42,14520.96,1948.09
11-01-2008,15240.83,1322.4,140.46,14723.19,1966.3
12-01-2008,15628.75,1317.86,140.47,14576.64,1997.25
13-01-2008,15688.47,1319.85,140.48,14664.1,2003.35
14-01-2008,15769.85,1324.4,140.5,14735.93,2012.6
15-01-2008,15781.07,1323.9,140.51,14743.98,2013.31
16-01-2008,15922.34,1315.12,140.55,14784.48,2021.01
17-01-2008,15666.64,1312.74,140.56,14758.76,1997.93
18-01-2008,15551.19,1311.81,140.57,14992.28,1987.58
19-01-2008,15467.46,1314.61,140.59,15261.11,1981.81
20-01-2008,15398.33,1311.4,140.6,15424.34,1974.28
21-01-2008,15689.12,1309.66,140.64,15452.04,1998.32
22-01-2008,16016.32,1317.78,140.65,15409.7,2030.39
23-01-2008,16123.67,1314.83,140.66,15344.82,2038.11
24-01-2008,16183.55,1317.82,140.67,15326.76,2044.73
25-01-2008,16216.86,1314.94,140.69,15370.33,2046.15
26-01-2008,16264.3,1310.95,140.72,15482.48,2048.21
27-01-2008,16214.19,1319.71,140.74,15515.89,2048.3
28-01-2008,16454.45,1322.41,140.75,15550,2070.22
29-01-2008,16677.04,1331.4,140.76,15609.74,2093.78
30-01-2008,16711.11,1326.41,140.78,15522.76,2094.21
31-01-2008,16741.3,1330.47,140.81,15409.4,2098.82
01-02-2008,16741.3,1331.25,140.83,15338.32,2099.21
02-02-2008,16886.43,1328.55,140.84,15494.09,2110.29
03-02-2008,16719.5,1332.79,140.85,15419.64,2098.11
04-02-2008,16781.43,1331.51,140.86,15178.46,2102.77
05-02-2008,16693,1328.98,140.9,15151.65,2093.94
06-02-2008,16693,1329.76,140.92,15082.57,2094.33
07-02-2008,16852.91,1330.73,140.93,15218.61,2108.51
08-02-2008,17126.84,1330.99,140.94,15327.87,2132.1
09-02-2008,17134.55,1329.9,140.95,15199.96,2132.21
10-02-2008,17134.55,1330.17,140.99,15211.35,2132.34
11-02-2008,16866.41,1332.85,141,15373.69,2110.72
12-02-2008,16958.54,1330.9,141.02,15525.19,2117.64
13-02-2008,16806.66,1327.27,141.03,15527.7,2102.82
14-02-2008,16843.54,1328.58,141.04,15536.19,2106.63
15-02-2008,16642.66,1327.45,141.08,15551.85,2088.86
16-02-2008,17026.67,1324.41,141.09,15595,2120.23
17-02-2008,17026.67,1324.68,141.11,15738.34,2120.36
18-02-2008,17231.11,1319.99,141.12,15585.5,2135.52
19-02-2008,17195.2,1320.74,141.13,15391.34,2132.82
20-02-2008,17322.82,1318.28,141.17,15510.42,2142.52
21-02-2008,17326.01,1319.1,141.18,15596.5,2143.2
22-02-2008,17223.01,1321.15,141.2,15549.65,2135.41
23-02-2008,17009.17,1322.95,141.21,15644.15,2118
24-02-2008,16789.74,1323.39,141.22,15730.64,2099.43
25-02-2008,16810.81,1320.66,141.26,15632.97,2099.87
26-02-2008,16740.5,1320.36,141.27,15403.13,2093.7
27-02-2008,16353.4,1326.19,141.28,15554.3,2063.46
28-02-2008,16283.49,1329.61,141.3,15447.62,2059.19
29-02-2008,16052.72,1332.87,141.31,15586.99,2041.05
01-03-2008,15896.28,1329.29,141.35,15620.6,2025.87
02-03-2008,15896.28,1329.83,141.36,15801.36,2026.14
03-03-2008,15404.94,1333.09,141.37,16284.89,1985.69
04-03-2008,15912.13,1333.89,141.39,16330.2,2029.53
05-03-2008,16063.9,1333.9,141.4,16326.41,2042.53
06-03-2008,16158.28,1332.84,141.44,16338.9,2050.08
07-03-2008,16498.72,1338.08,141.45,16314.82,2081.85
08-03-2008,16440.56,1338.44,141.46,16316.58,2077.05
09-03-2008,16849.6,1338.12,141.48,16519.62,2111.92
10-03-2008,16696.03,1337.78,141.49,16399.09,2098.6
11-03-2008,16848.83,1335.95,141.53,16474.48,2110.77
12-03-2008,17032.51,1337.41,141.54,16716.75,2127.23
13-03-2008,17050.65,1338.76,141.55,16803.39,2129.45
14-03-2008,16998.78,1340.27,141.57,16856.4,2125.77
15-03-2008,16785.65,1341.06,141.58,17041.58,2107.91
16-03-2008,17021.85,1344.91,141.62,17062.74,2130.06
17-03-2008,17180.18,1346.81,141.63,17252.62,2144.57
18-03-2008,17131.08,1348.31,141.64,17322.23,2141.12
19-03-2008,17198.95,1349.14,141.66,17437.73,2147.35
20-03-2008,16854.93,1351.66,141.67,17741.02,2119.14
21-03-2008,16632.01,1352.61,141.71,17433.2,2100.53
22-03-2008,16926.22,1349.51,141.72,17476.52,2124.17
23-03-2008,17198.27,1347.32,141.73,17656.72,2146.37
24-03-2008,17169.91,1345.9,141.74,17891.66,2143.24
25-03-2008,17185.68,1343.51,141.76,17756.29,2143.39
26-03-2008,17101.54,1345.1,141.8,17088.97,2136.98
27-03-2008,16983.14,1339.31,141.81,17146.03,2123.95
28-03-2008,17227.68,1344.17,141.82,16785.48,2147.32
29-03-2008,17125.22,1345.23,141.83,16733.05,2139.08
30-03-2008,17189.31,1342.55,141.85,16779.1,2143.22
31-03-2008,17119.03,1343.78,141.89,16514.25,2137.82
01-04-2008,17097.55,1342.75,141.9,16700.2,2135.46
02-04-2008,16877.16,1343.71,141.91,16677.95,2117.07
03-04-2008,16912.77,1338.6,141.92,16888.32,2117.57
04-04-2008,16894.25,1340.67,141.94,16421.65,2117.02
05-04-2008,16719.83,1340.5,141.98,16563.8,2102
06-04-2008,16601.2,1338.38,141.99,16294.88,2090.78
07-04-2008,16692,1339.62,142,16166.84,2099.17
08-04-2008,17231.11,1341.86,142.01,16169.79,2146.46
09-04-2008,17360.61,1341.98,142.03,16462.36,2157.61
10-04-2008,17360.61,1342.25,142.07,16370.76,2157.74
11-04-2008,17360.61,1343.06,142.08,16387.95,2158.15
12-04-2008,17401.56,1343.34,142.1,16293.19,2161.79
13-04-2008,17343.82,1343.41,142.11,16184.75,2156.88
14-04-2008,17464.81,1342.85,142.12,16212.8,2166.96
15-04-2008,17464.81,1344.75,142.16,16303.26,2167.91
16-04-2008,17558.73,1345.42,142.17,16524.29,2176.29
17-04-2008,17686.24,1346.95,142.19,16475.84,2187.98
18-04-2008,17701.13,1347.12,142.2,16582.95,2189.34
19-04-2008,17615.72,1346.49,142.21,16472.42,2181.71
20-04-2008,17540.29,1344.43,142.25,16469.76,2174.22
21-04-2008,17526.71,1347.18,142.27,16630.22,2174.43
22-04-2008,17422.51,1345.3,142.28,16409.09,2164.57
23-04-2008,17509.8,1347.23,142.29,16505.27,2173.01
24-04-2008,17584.87,1347.85,142.3,16609.85,2179.75
25-04-2008,17554.3,1349.92,142.34,16502.52,2178.16
26-04-2008,17641.08,1351.76,142.36,16478.99,2186.52
27-04-2008,17486.06,1352.21,142.37,16593.07,2173.46
28-04-2008,17474.49,1353.24,142.38,16247.15,2172.99
29-04-2008,17051.14,1357.02,142.39,16130.94,2138.63
30-04-2008,16859.68,1356.54,142.43,16095.79,2121.99
01-05-2008,16780.46,1354.87,142.45,16120.59,2114.37
02-05-2008,16780.46,1355.15,142.46,16044.16,2114.51
03-05-2008,16289.82,1355.71,142.47,15998.3,2072.78
04-05-2008,16306.87,1356.08,142.48,16010.98,2074.42
05-05-2008,16357.96,1355.13,142.52,15892.7,2078.32
06-05-2008,16356.03,1354.92,142.54,16282.41,2078.05
07-05-2008,16163.44,1351.24,142.55,16387.17,2059.72
08-05-2008,16496.05,1349.86,142.56,16234.87,2087.51
09-05-2008,16224.95,1349.39,142.57,15664.02,2064.06
10-05-2008,15790.93,1351.54,142.61,15832.72,2027.97
11-05-2008,15935.61,1352.23,142.63,15875.27,2040.71
12-05-2008,16042.18,1351.59,142.64,15926.4,2049.51
13-05-2008,15922.17,1350.13,142.65,15846.93,2038.51
14-05-2008,16152.59,1344.69,142.66,16179.28,2055.52
15-05-2008,16152.59,1344.97,142.7,16171.39,2055.66
16-05-2008,16038.35,1345.68,142.72,16259.22,2046.23
17-05-2008,16226.68,1346.03,142.73,16396.28,2062.53
18-05-2008,16428.91,1344.69,142.74,16404.94,2079.18
19-05-2008,16327.84,1345.45,142.76,16561.58,2070.9
20-05-2008,16191.63,1344.7,142.79,16458.63,2058.86
21-05-2008,16237.05,1348.13,142.81,16365.13,2064.47
22-05-2008,16286.32,1349.79,142.82,16246.63,2069.52
23-05-2008,16255.97,1350.55,142.83,16170.32,2067.3
24-05-2008,16254.2,1350.54,142.85,16345.12,2067.14
25-05-2008,16429.55,1350.92,142.89,16399.15,2082.35
26-05-2008,16429.55,1352.31,142.9,16383.14,2083.05
27-05-2008,16772.56,1347.19,142.91,16528.3,2109.86
28-05-2008,17000.01,1346.98,142.93,16591.69,2129.23
29-05-2008,16971.7,1348.7,142.94,16514.96,2127.66
30-05-2008,16994.49,1347.79,142.98,16393,2129.16
31-05-2008,17102.6,1347.52,142.99,16285.46,2138.28
01-06-2008,17052.54,1350.44,143,16269.94,2135.46
02-06-2008,17098.33,1352.04,143.02,16040.57,2140.18
03-06-2008,17167.96,1352.22,143.03,16090.49,2146.23
04-06-2008,17166.62,1351.95,143.07,15967.89,2145.98
05-06-2008,17164.99,1351.64,143.08,16103.09,2145.68
06-06-2008,17383.18,1351.92,143.1,16326.17,2164.51
07-06-2008,17490.08,1355.88,143.11,16270.12,2175.65
08-06-2008,17519.26,1358.62,143.13,16311.85,2179.51
09-06-2008,17578.23,1360.61,143.17,16038.22,2185.56
10-06-2008,17410.57,1360.59,143.18,15976.25,2171.19
11-06-2008,17451.02,1362.32,143.2,15960.24,2175.52
12-06-2008,17451.02,1362.61,143.21,15740.95,2175.66
13-06-2008,17558.85,1362.88,143.23,15800.16,2185.03
14-06-2008,17644.76,1364.43,143.27,15911.59,2193.17
15-06-2008,17711.35,1367.14,143.29,15864.13,2200.22
16-06-2008,17590.17,1368.34,143.31,15829.76,2190.45
17-06-2008,17527.77,1370.84,143.33,15905.06,2186.35
18-06-2008,17692.62,1371.11,143.35,16082.83,2200.6
19-06-2008,17692.62,1371.39,143.41,15979.31,2200.74
20-06-2008,17935.68,1369.85,143.43,15987.82,2220.79
21-06-2008,17941.37,1370.53,143.44,16051.77,2221.61
22-06-2008,17970.02,1370.98,143.46,16247.07,2224.29
23-06-2008,17714.4,1370.41,143.47,16269.63,2202.12
24-06-2008,17933.14,1366.86,143.51,16337.13,2219.07
25-06-2008,17853,1366.96,143.53,16325.71,2212.26
26-06-2008,17821.96,1362.75,143.54,16335.68,2207.5
27-06-2008,17821.96,1363.03,143.55,16267.42,2207.64
28-06-2008,17639.26,1359.55,143.57,16372.49,2190.25
29-06-2008,17591.18,1361.55,143.61,16043.38,2187.13
30-06-2008,17400.68,1360.37,143.62,16187.41,2170.23
01-07-2008,17460.58,1362.25,143.64,16173.64,2176.3
02-07-2008,17472.56,1364.67,143.65,16277.82,2178.54
03-07-2008,17573.99,1365.08,143.67,16201.67,2187.43
04-07-2008,17694.2,1364.7,143.71,16339.52,2197.53
05-07-2008,17745.28,1365.89,143.73,16340.76,2202.5
06-07-2008,17690.62,1366.01,143.74,16614.85,2197.88
07-07-2008,17380.08,1368.62,143.76,16583.19,2172.6
08-07-2008,17503.47,1369.34,143.77,16562.02,2183.52
09-07-2008,17558.71,1370.79,143.82,16632.95,2188.98
10-07-2008,17386.08,1372.78,143.84,16777.26,2175.19
11-07-2008,17137.14,1375.31,143.85,16660.2,2155.14
12-07-2008,17087.96,1379.13,143.87,16789.35,2152.84
13-07-2008,16987.53,1377.96,143.88,17515.24,2143.65
14-07-2008,16769.11,1381.95,143.93,17543.38,2126.94
15-07-2008,17330.55,1377.17,143.94,17187.52,2172.63
16-07-2008,17141.53,1380.74,143.96,17706.89,2158.23
17-07-2008,17195.81,1381.6,143.97,17728.52,2163.3
18-07-2008,17265.87,1383.51,143.99,17703.73,2170.26
19-07-2008,16994.6,1385.32,144.04,17784.82,2147.94
20-07-2008,16835.56,1390.83,144.05,17744.3,2137.07
21-07-2008,16875.76,1389.36,144.07,17753.52,2139.78
22-07-2008,16408.49,1392.28,144.08,17610.79,2101.23
23-07-2008,16519.68,1391.57,144.1,17652.67,2110.39
24-07-2008,16445.61,1393.55,144.14,17597.66,2105.04
25-07-2008,16469.55,1396.02,144.16,17847,2108.33
26-07-2008,16022.48,1397.3,144.18,18181.58,2070.68
27-07-2008,16387.84,1392.76,144.19,18179.39,2099.7
28-07-2008,16666.4,1393.04,144.21,18050.59,2123.69
29-07-2008,16863.06,1388.77,144.27,17928.32,2138.4
30-07-2008,16944.63,1392.62,144.29,17972.24,2147.31
31-07-2008,16572.03,1389.65,144.31,18415.11,2113.91
01-08-2008,16741.84,1392.79,144.33,18327,2130.02
02-08-2008,17022.33,1390.02,144.35,17963.33,2152.66
03-08-2008,17117.69,1388.91,144.41,18222.68,2160.27
04-08-2008,16781.07,1395.76,144.43,18611.1,2134.87
05-08-2008,16617.1,1391.99,144.45,18444.33,2118.95
06-08-2008,16657.89,1397.03,144.48,18466.07,2124.96
07-08-2008,16922.08,1393.18,144.5,18147.12,2145.66
08-08-2008,17064.95,1388.79,144.56,18290.18,2155.7
09-08-2008,17338.17,1386.96,144.58,18110.66,2178.17
10-08-2008,17412.83,1390.86,144.6,18233.91,2186.52
11-08-2008,17462.87,1389.67,144.62,18203.59,2190.21
12-08-2008,17616.69,1391.46,144.65,18339.34,2204.28
13-08-2008,17570.82,1389.96,144.71,18439.9,2199.6
14-08-2008,17876.55,1393.08,144.73,17928.94,2227.34
15-08-2008,17749.69,1395.39,144.75,18182.07,2217.63
16-08-2008,17755.94,1394.78,144.77,18207.49,2217.86
17-08-2008,17730.24,1393.38,144.79,18442.6,2214.96
18-08-2008,17574.53,1390.2,144.86,18428.78,2200.04
19-08-2008,17774.26,1391.31,144.88,18231.83,2217.69
20-08-2008,17534.09,1394.15,144.9,18385.29,2198.55
21-08-2008,17700.9,1394.98,144.93,18390.2,2213.25
22-08-2008,17509.33,1394.75,144.95,17811.65,2196.73
23-08-2008,17460.95,1397.96,145.02,17981.36,2194.19
24-08-2008,17441.44,1395.99,145.04,18022.95,2191.53
25-08-2008,17614.48,1395.85,145.06,17800,2206.28
26-08-2008,17471.03,1396.7,145.09,18018.45,2194.42
27-08-2008,17651.73,1396.06,145.11,17897.74,2209.57
28-08-2008,17833.54,1394.36,145.18,18025.92,2224.29
29-08-2008,17937.2,1397.14,145.2,17800.6,2234.56
30-08-2008,17985.9,1397.24,145.22,18061.27,2238.78
31-08-2008,17938.16,1396.38,145.25,17989.28,2234.26
01-09-2008,17909.46,1395.94,145.27,17955.35,2231.58
02-09-2008,17955.82,1395.72,145.33,17768.23,2235.44
03-09-2008,17928.42,1398.13,145.36,17774.81,2234.3
04-09-2008,17878.14,1396.39,145.38,17957.16,2229.13
05-09-2008,17977.23,1395.78,145.4,17828.25,2237.31
06-09-2008,18113.15,1397.83,145.43,17947.55,2249.97
07-09-2008,18130.98,1397.07,145.49,17772.51,2251.12
08-09-2008,18020.05,1398.05,145.52,17734.17,2242.11
09-09-2008,18077.61,1395.27,145.54,17283.04,2245.65
10-09-2008,17957.37,1393.42,145.56,17340.57,2234.43
11-09-2008,17992,1392.38,145.58,17307.99,2236.88
12-09-2008,17868.29,1389.86,145.64,17465.51,2225.02
13-09-2008,18081.21,1386.16,145.66,17419.29,2241.4
14-09-2008,18114.83,1386.88,145.69,17445.8,2244.64
15-09-2008,18217.44,1387.73,145.71,17486.95,2253.85
16-09-2008,18172.83,1384.41,145.73,17546.01,2248.38
17-09-2008,18143.99,1384.95,145.79,17657.34,2246.17
18-09-2008,18287.5,1388.39,145.81,17661.48,2260.18
19-09-2008,18219.99,1387.51,145.83,17801.1,2253.96
20-09-2008,18070.19,1389.2,145.85,17829.26,2241.98
21-09-2008,18073.9,1393.25,145.88,18084.38,2244.32
22-09-2008,18167.03,1388.82,145.94,18055.48,2250.08
23-09-2008,18050.78,1391.05,145.97,18269.75,2241.24
24-09-2008,18048.85,1391.05,145.99,18209.98,2241.08
25-09-2008,18257.12,1388.82,146.01,18245.79,2257.8
26-09-2008,18454.94,1389.11,146.04,18264,2274.88
27-09-2008,18401.82,1390.12,146.1,18241.15,2270.84
28-09-2008,18409.35,1389.7,146.13,18217.41,2271.27
29-09-2008,18311.59,1392.27,146.15,18383.99,2264.19
30-09-2008,18179.64,1391.79,146.16,18538.72,2252.65
01-10-2008,18226.35,1391.17,146.18,18454.54,2256.34
02-10-2008,17998.41,1391.32,146.24,18468.88,2236.89
03-10-2008,18032.11,1394.45,146.26,18493.33,2241.34
04-10-2008,17971.12,1393.3,146.28,18715.22,2235.55
05-10-2008,18205.87,1394.16,146.3,18503.1,2256.08
06-10-2008,18238.31,1392.87,146.32,18633.62,2258.21
07-10-2008,18221.43,1392.42,146.37,18468.46,2256.54
08-10-2008,18560.05,1391.38,146.39,18542.03,2285.02
09-10-2008,18645.06,1394.38,146.41,18739.43,2293.8
10-10-2008,18666.71,1394.67,146.43,18598.42,2295.79
11-10-2008,18799.66,1396.38,146.45,18380.41,2308.03
12-10-2008,18799.66,1396.67,146.51,18379.37,2308.18
13-10-2008,19208.33,1394.12,146.53,18380.51,2341.9
14-10-2008,19346.96,1394.71,146.56,18709.67,2354.07
15-10-2008,19502.11,1396.3,146.58,18669.58,2368.15
16-10-2008,19417.49,1394.58,146.61,18759.67,2360.04
17-10-2008,19594.75,1392.5,146.68,18624.14,2374.18
18-10-2008,19906.1,1397.37,146.71,18621.56,2403.28
19-10-2008,20001.55,1396.62,146.73,18730.43,2411.07
20-10-2008,19941.72,1398.47,146.76,18761.54,2406.88
21-10-2008,19861.01,1399.33,146.78,18725.41,2400.39
22-10-2008,20045.18,1404.38,146.85,18644.47,2418.69
23-10-2008,20117.38,1404.87,146.88,18577.22,2425.12
24-10-2008,20104.86,1405.36,146.91,18769.06,2424.29
25-10-2008,19956.34,1406.91,146.93,18659.44,2412.35
26-10-2008,20069.12,1407.2,146.96,18599.48,2422.15
27-10-2008,20445.04,1403.99,147.04,18643.3,2452.74
28-10-2008,20475.73,1402.53,147.06,18687.44,2454.63
29-10-2008,20407.71,1403.08,147.09,19000.61,2449.09
30-10-2008,20543.08,1402.85,147.11,19011.36,2460.56
31-10-2008,20315.32,1404.53,147.14,18788.04,2441.9
01-11-2008,20250.26,1402.07,147.21,19056.29,2435.1
02-11-2008,20339.89,1402.47,147.23,19161.78,2442.97
03-11-2008,20203.34,1403.4,147.26,19153.11,2431.74
04-11-2008,20687.88,1403.63,147.28,19392.4,2473.35
05-11-2008,20497.64,1403.58,147.31,19416.76,2457.04
06-11-2008,20125.05,1400.69,147.39,19224.15,2423.69
07-11-2008,20168.89,1399.18,147.42,19320.6,2426.69
08-11-2008,19983.13,1399.49,147.44,18878.67,2410.93
09-11-2008,19872.15,1400.13,147.47,18981.26,2401.75
10-11-2008,20260.58,1400.14,147.5,18719,2435.02
11-11-2008,20165.86,1401.31,147.58,18839.69,2427.49
12-11-2008,20303.12,1401.75,147.61,18949.36,2439.46
13-11-2008,20221.39,1398.86,147.63,18977.88,2431.02
14-11-2008,20005.37,1399.54,147.66,18775.32,2412.86
15-11-2008,19941.04,1401.31,147.69,19013.06,2408.24
16-11-2008,20032.34,1401.96,147.78,19202.03,2416.38
17-11-2008,20355.63,1404.8,147.81,19158.65,2445.48
18-11-2008,20345.69,1408.32,147.84,19196.87,2446.39
19-11-2008,20465.74,1412.31,147.86,19065.28,2458.67
20-11-2008,20893.57,1410.96,147.89,19528.88,2494.63
21-11-2008,21004.96,1411.25,147.98,19505.02,2504.32
22-11-2008,20852.38,1410.99,148.01,19915.79,2491.12
23-11-2008,20932.48,1410.47,148.04,19654.31,2497.72
24-11-2008,20875.71,1409.15,148.07,19812.88,2492.2
25-11-2008,20589.09,1407.67,148.1,19990.75,2466.91
26-11-2008,20156.89,1407.48,148.18,19539.81,2429.81
27-11-2008,20309.69,1409.2,148.21,19582.59,2443.75
28-11-2008,19865.14,1408.38,148.24,19365.31,2405.27
29-11-2008,19865.14,1408.67,148.27,19219.54,2405.42
30-11-2008,19930.64,1410.93,148.29,19522.86,2412.16
01-12-2008,19585.44,1411.67,148.38,19522.12,2382.97
02-12-2008,19957.59,1412.89,148.4,19794.57,2415.44
03-12-2008,19691.84,1413.66,148.43,19991.26,2393.08
04-12-2008,19459.85,1412.94,148.46,20030.19,2372.85
05-12-2008,19318.16,1412.48,148.49,19960.38,2360.48
06-12-2008,19136.61,1414.76,148.57,19925.42,2346.08
07-12-2008,19405.1,1414.3,148.6,19976.49,2368.84
08-12-2008,19521.25,1412.27,148.63,20208.25,2377.77
09-12-2008,19850,1410.27,148.65,20015.52,2404.92
10-12-2008,19992.7,1409.95,148.68,19918.45,2416.98
11-12-2008,19966.93,1409.03,148.76,20251.95,2414.31
12-12-2008,19981.31,1405.38,148.79,20328.29,2413.72
13-12-2008,19934.64,1409.57,148.82,20023.53,2411.82
14-12-2008,19696.48,1408.1,148.84,19824.5,2390.69
15-12-2008,19242.36,1407.9,148.87,19961.53,2351.71
16-12-2008,19508.89,1410.22,148.95,19863.48,2375.69
17-12-2008,19691.78,1410.21,148.98,20071.64,2391.35
18-12-2008,19799.19,1413.37,149.01,19987.41,2402.12
19-12-2008,19647.77,1413.7,149.03,19945.44,2389.32
20-12-2008,19864.85,1419.6,149.06,19838.73,2410.86
21-12-2008,19864.85,1419.9,149.15,19794.23,2411.01
22-12-2008,19888.88,1423.8,149.18,20011.13,2415.02
23-12-2008,20060.32,1424.07,149.2,19960.7,2429.83
24-12-2008,20015.8,1422.31,149.23,19870.51,2425.14
25-12-2008,19982.88,1423.77,149.26,19825.72,2423.05
26-12-2008,20073.66,1426.26,149.35,19866.92,2432.07
27-12-2008,20028.93,1428.57,149.38,19901.71,2429.4
28-12-2008,20025.42,1428.98,149.4,20150.49,2429.3
29-12-2008,20256.03,1427.99,149.43,20211.33,2448.55
30-12-2008,20389.07,1427.3,149.46,20060.02,2459.6
31-12-2008,20509.09,1427.44,149.54,20253,2469.95
01-01-2009,20561.05,1427.33,149.57,20106.04,2474.34
02-01-2009,20498.72,1425.04,149.6,19758.9,2467.86
03-01-2009,20301.1,1426.17,149.62,19889.95,2451.5
04-01-2009,20184.74,1421.83,149.65,19815.27,2439.37
05-01-2009,19691.81,1417.24,149.73,19793.63,2394.86
06-01-2009,19224.12,1414.68,149.75,19868.01,2353.53
07-01-2009,19196.34,1414.97,149.78,19886.8,2351.3
08-01-2009,19534.1,1415.75,149.81,19887.61,2380.61
09-01-2009,19182.82,1419.71,149.83,19765.97,2352.51
10-01-2009,18860.44,1417.58,149.91,19685.97,2323.84
11-01-2009,18882.25,1414.56,149.94,19738.43,2324.2
12-01-2009,19092.05,1414.61,149.97,19806.2,2342.19
13-01-2009,18978.32,1416.1,149.99,19789.2,2333.19
14-01-2009,19046.54,1416.63,150.02,19591.96,2339.3
15-01-2009,19007.53,1415.64,150.1,19521.87,2335.47
16-01-2009,19151.28,1414.25,150.13,19336.05,2347.08
